Package,Class name,Statement Coverage,(2) % Statement coverage,(4) McCabe complexity
org.apache.commons.collections4.multimap,AbstractSetValuedMap.WrappedSet,1,100,5
org.apache.commons.collections4.set,UnmodifiableSet,1,100,11
org.apache.commons.collections4.set,UnmodifiableSortedSet,1,100,16
org.apache.commons.collections4.set,MapBackedSet,1,100,23
org.apache.commons.collections4.set,ListOrderedSet.OrderedSetIterator,0.75,75,5
org.apache.commons.collections4.set,TransformedSet,1,100,9
org.apache.commons.collections4.set,AbstractSetDecorator,0.714285714,71.42857143,7
org.apache.commons.collections4.set,AbstractNavigableSetDecorator,0.4375,43.75,14
org.apache.commons.collections4.set,UnmodifiableNavigableSet,1,100,21
org.apache.commons.collections4.set,AbstractSerializableSetDecorator,1,100,3
org.apache.commons.collections4.set,PredicatedSet,1,100,7
org.apache.commons.collections4.set,CompositeSet,0.944444444,94.44444444,64
org.apache.commons.collections4.set,ListOrderedSet,0.974683544,97.46835443,39
org.apache.commons.collections4.set,TransformedSortedSet,0.6,60,12
org.apache.commons.collections4.set,AbstractSortedSetDecorator,0.545454545,54.54545455,9
org.apache.commons.collections4.set,PredicatedNavigableSet,0.833333333,83.33333333,14
org.apache.commons.collections4.set,PredicatedSortedSet,1,100,9
org.apache.commons.collections4.set,TransformedNavigableSet,0.6,60,17
org.apache.commons.collections4.iterators,EnumerationIterator,0.476190476,47.61904762,10
org.apache.commons.collections4.iterators,IteratorChain,0.907407407,90.74074074,23
org.apache.commons.collections4.iterators,EmptyMapIterator,1,100,3
org.apache.commons.collections4.iterators,SingletonIterator,1,100,13
org.apache.commons.collections4.iterators,ObjectArrayIterator,0.931034483,93.10344828,16
org.apache.commons.collections4.iterators,FilterIterator,0.864864865,86.48648649,18
org.apache.commons.collections4.iterators,SkippingIterator,1,100,8
org.apache.commons.collections4.iterators,IteratorIterable,1,100,7
org.apache.commons.collections4.iterators,ReverseListIterator,0.967741935,96.77419355,14
org.apache.commons.collections4.iterators,AbstractListIteratorDecorator,1,100,11
org.apache.commons.collections4.iterators,EmptyIterator,1,100,4
