AptParser.java,org.apache.maven.doxia.module.apt.AptParser,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,charAt,659,NO_COVERAGE,none
AptParser.java,org.apache.maven.doxia.module.apt.AptParser,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,charAt,659,NO_COVERAGE,none
AptParser.java,org.apache.maven.doxia.module.apt.AptParser,org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,charAt,659,NO_COVERAGE,none
AptParser.java,org.apache.maven.doxia.module.apt.AptParser,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,doGetTraversedLink,1581,NO_COVERAGE,none
AptParser.java,org.apache.maven.doxia.module.apt.AptParser,org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,doGetTraversedLink,1605,NO_COVERAGE,none
AptParser.java,org.apache.maven.doxia.module.apt.AptParser,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,doGetTraversedLink,1603,NO_COVERAGE,none
AptParser.java,org.apache.maven.doxia.module.apt.AptParser,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,doTraverseText,310,NO_COVERAGE,none
AptParser.java,org.apache.maven.doxia.module.apt.AptParser,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,doTraverseText,316,NO_COVERAGE,none
AptParser.java,org.apache.maven.doxia.module.apt.AptParser,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,doTraverseText,330,NO_COVERAGE,none
AptParser.java,org.apache.maven.doxia.module.apt.AptParser,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,doTraverseText,354,NO_COVERAGE,none
AptParser.java,org.apache.maven.doxia.module.apt.AptParser,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,doTraverseText,379,NO_COVERAGE,none
AptParser.java,org.apache.maven.doxia.module.apt.AptParser,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,doTraverseText,449,NO_COVERAGE,none
AptParser.java,org.apache.maven.doxia.module.apt.AptParser,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,doTraverseText,457,NO_COVERAGE,none
AptParser.java,org.apache.maven.doxia.module.apt.AptParser,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,doTraverseText,525,NO_COVERAGE,none
AptParser.java,org.apache.maven.doxia.module.apt.AptParser,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,doTraverseText,547,NO_COVERAGE,none
AptParser.java,org.apache.maven.doxia.module.apt.AptParser,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,doTraverseText,549,NO_COVERAGE,none
AptParser.java,org.apache.maven.doxia.module.apt.AptParser,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,doTraverseText,578,NO_COVERAGE,none
AptParser.java,org.apache.maven.doxia.module.apt.AptParser,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,doTraverseText,586,NO_COVERAGE,none
AptParser.java,org.apache.maven.doxia.module.apt.AptParser,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,doTraverseText,611,NO_COVERAGE,none
AptParser.java,org.apache.maven.doxia.module.apt.AptParser,org.pitest.mutationtest.engine.gregor.mutators.IncrementsMutator,doTraverseText,322,NO_COVERAGE,none
AptParser.java,org.apache.maven.doxia.module.apt.AptParser,org.pitest.mutationtest.engine.gregor.mutators.IncrementsMutator,doTraverseText,328,NO_COVERAGE,none
AptParser.java,org.apache.maven.doxia.module.apt.AptParser,org.pitest.mutationtest.engine.gregor.mutators.IncrementsMutator,doTraverseText,332,NO_COVERAGE,none
AptParser.java,org.apache.maven.doxia.module.apt.AptParser,org.pitest.mutationtest.engine.gregor.mutators.IncrementsMutator,doTraverseText,350,NO_COVERAGE,none
AptParser.java,org.apache.maven.doxia.module.apt.AptParser,org.pitest.mutationtest.engine.gregor.mutators.IncrementsMutator,doTraverseText,370,NO_COVERAGE,none
AptParser.java,org.apache.maven.doxia.module.apt.AptParser,org.pitest.mutationtest.engine.gregor.mutators.IncrementsMutator,doTraverseText,396,NO_COVERAGE,none
AptParser.java,org.apache.maven.doxia.module.apt.AptParser,org.pitest.mutationtest.engine.gregor.mutators.IncrementsMutator,doTraverseText,410,NO_COVERAGE,none
AptParser.java,org.apache.maven.doxia.module.apt.AptParser,org.pitest.mutationtest.engine.gregor.mutators.IncrementsMutator,doTraverseText,413,NO_COVERAGE,none
AptParser.java,org.apache.maven.doxia.module.apt.AptParser,org.pitest.mutationtest.engine.gregor.mutators.IncrementsMutator,doTraverseText,451,NO_COVERAGE,none
AptParser.java,org.apache.maven.doxia.module.apt.AptParser,org.pitest.mutationtest.engine.gregor.mutators.IncrementsMutator,doTraverseText,459,NO_COVERAGE,none
AptParser.java,org.apache.maven.doxia.module.apt.AptParser,org.pitest.mutationtest.engine.gregor.mutators.IncrementsMutator,doTraverseText,527,NO_COVERAGE,none
AptParser.java,org.apache.maven.doxia.module.apt.AptParser,org.pitest.mutationtest.engine.gregor.mutators.IncrementsMutator,doTraverseText,551,NO_COVERAGE,none
AptParser.java,org.apache.maven.doxia.module.apt.AptParser,org.pitest.mutationtest.engine.gregor.mutators.IncrementsMutator,doTraverseText,558,NO_COVERAGE,none
AptParser.java,org.apache.maven.doxia.module.apt.AptParser,org.pitest.mutationtest.engine.gregor.mutators.IncrementsMutator,doTraverseText,581,NO_COVERAGE,none
AptParser.java,org.apache.maven.doxia.module.apt.AptParser,org.pitest.mutationtest.engine.gregor.mutators.IncrementsMutator,doTraverseText,588,NO_COVERAGE,none
AptParser.java,org.apache.maven.doxia.module.apt.AptParser,org.pitest.mutationtest.engine.gregor.mutators.IncrementsMutator,doTraverseText,613,NO_COVERAGE,none
