GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
Doxia :: Markdown Module,org.apache.maven.doxia.module.markdown,MarkdownToDoxiaHtmlSerializer,0,41,0,2,0,10,0,3,0,2
Doxia :: Markdown Module,org.apache.maven.doxia.module.markdown,MarkdownParser.PegDownHtmlParser,0,47,0,8,0,14,0,7,0,3
Doxia :: Markdown Module,org.apache.maven.doxia.module.markdown,MarkdownParser,48,346,7,33,11,74,7,20,1,6
Doxia :: Markdown Module,org.apache.maven.doxia.module.markdown,MarkdownParserModule,0,15,0,0,0,2,0,1,0,1
